epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
245,3397.28,0.41449,0.31058,0.86192,0.97963,0.90419,0.93784,0.8676,0.40892,0.3397,0.86203,0.00051688,0.00051688,0.00051688
246,3406.61,0.40895,0.3061,0.8583,0.97873,0.89792,0.93915,0.88297,0.39368,0.34356,0.84629,0.0005149,0.0005149,0.0005149
247,3414.75,0.41657,0.31427,0.8638,0.96329,0.91108,0.93899,0.87505,0.41703,0.33191,0.85644,0.00051292,0.00051292,0.00051292
248,3422.4,0.40773,0.31181,0.85857,0.97986,0.90051,0.94389,0.86789,0.43976,0.34131,0.86682,0.00051094,0.00051094,0.00051094
249,3430.23,0.41449,0.31405,0.86819,0.97396,0.90962,0.95289,0.87986,0.4302,0.34018,0.85207,0.00050896,0.00050896,0.00050896
250,3437.97,0.41099,0.31041,0.86288,0.98637,0.89251,0.94215,0.86858,0.43514,0.34018,0.86666,0.00050698,0.00050698,0.00050698
251,3446.33,0.41078,0.30489,0.86173,0.9871,0.88427,0.93545,0.86473,0.42045,0.33387,0.85736,0.000505,0.000505,0.000505
252,3454.17,0.40545,0.30528,0.86263,0.97602,0.87871,0.92951,0.85921,0.42381,0.351,0.86049,0.00050302,0.00050302,0.00050302
253,3462.63,0.39088,0.29695,0.85804,0.97728,0.89265,0.93426,0.87055,0.40631,0.34099,0.85181,0.00050104,0.00050104,0.00050104
254,3471.75,0.4017,0.30363,0.85237,0.97222,0.90641,0.94011,0.87411,0.40718,0.34135,0.8413,0.00049906,0.00049906,0.00049906
255,3482.45,0.39863,0.30115,0.85924,0.97703,0.90569,0.94165,0.88007,0.4024,0.34665,0.83801,0.00049708,0.00049708,0.00049708
256,3492.59,0.40317,0.30135,0.85959,0.98668,0.89632,0.94373,0.87862,0.40318,0.34276,0.85191,0.0004951,0.0004951,0.0004951
257,3502.97,0.4062,0.30217,0.85666,0.97873,0.90665,0.94176,0.87119,0.41176,0.33461,0.86112,0.00049312,0.00049312,0.00049312
258,3511.91,0.40408,0.305,0.85922,0.98703,0.89346,0.93969,0.86376,0.42672,0.33481,0.86705,0.00049114,0.00049114,0.00049114
259,3520.1,0.39056,0.29166,0.85581,0.98886,0.89192,0.94226,0.86945,0.43522,0.34817,0.86725,0.00048916,0.00048916,0.00048916
260,3528,0.40172,0.2964,0.85791,0.99838,0.89311,0.93942,0.86822,0.42815,0.32288,0.85251,0.00048718,0.00048718,0.00048718
261,3535.5,0.4091,0.3098,0.85672,0.98913,0.88427,0.94221,0.86388,0.41731,0.31907,0.8623,0.0004852,0.0004852,0.0004852
262,3543.76,0.39843,0.29588,0.85713,0.98547,0.88175,0.93921,0.86426,0.43018,0.33213,0.87635,0.00048322,0.00048322,0.00048322
263,3552.22,0.41341,0.31462,0.86574,0.97614,0.88902,0.9398,0.86884,0.41727,0.31933,0.85829,0.00048124,0.00048124,0.00048124
264,3560.11,0.39627,0.30111,0.86164,0.97621,0.89199,0.93837,0.86986,0.39316,0.31809,0.8391,0.00047926,0.00047926,0.00047926
265,3568.26,0.41308,0.30556,0.86212,0.9924,0.88636,0.94301,0.88307,0.38718,0.32388,0.83446,0.00047728,0.00047728,0.00047728
266,3575.72,0.39621,0.29645,0.85606,0.98202,0.90457,0.94651,0.88239,0.39863,0.32169,0.8416,0.0004753,0.0004753,0.0004753
267,3583.96,0.3867,0.28995,0.85312,0.99922,0.89351,0.94925,0.88738,0.39715,0.31375,0.84229,0.00047332,0.00047332,0.00047332
268,3591.66,0.39704,0.30086,0.85751,0.99634,0.88523,0.94931,0.8853,0.40608,0.32948,0.85294,0.00047134,0.00047134,0.00047134
269,3600,0.39705,0.30427,0.85835,0.96463,0.90271,0.93931,0.87777,0.42354,0.32932,0.85856,0.00046936,0.00046936,0.00046936
270,3607.89,0.40917,0.31061,0.86323,0.99423,0.90218,0.93716,0.88167,0.39314,0.33163,0.83881,0.00046738,0.00046738,0.00046738
271,3616.1,0.39491,0.29707,0.86505,0.97817,0.90029,0.9401,0.87542,0.39522,0.30809,0.83617,0.0004654,0.0004654,0.0004654
272,3624.14,0.39844,0.29808,0.8497,0.97616,0.89072,0.94031,0.87455,0.38664,0.30688,0.82858,0.00046342,0.00046342,0.00046342
273,3632.28,0.40016,0.2933,0.86031,0.97544,0.89042,0.94135,0.87832,0.38594,0.31819,0.83411,0.00046144,0.00046144,0.00046144
274,3640.01,0.38049,0.29148,0.85622,0.9878,0.89764,0.93685,0.87373,0.39783,0.32692,0.8431,0.00045946,0.00045946,0.00045946
275,3648.75,0.38707,0.29417,0.85821,0.98727,0.89688,0.94195,0.88067,0.39406,0.32115,0.83894,0.00045748,0.00045748,0.00045748
276,3656.3,0.40006,0.307,0.86166,0.96764,0.91375,0.94397,0.88408,0.38544,0.29613,0.82721,0.0004555,0.0004555,0.0004555
277,3664.83,0.39007,0.29292,0.86026,0.99237,0.88683,0.94468,0.88419,0.40116,0.30403,0.83259,0.00045352,0.00045352,0.00045352
278,3673.24,0.39211,0.30036,0.85923,0.99763,0.88215,0.94897,0.88204,0.40153,0.29684,0.83497,0.00045154,0.00045154,0.00045154
279,3681.83,0.3931,0.30032,0.8596,0.97341,0.91189,0.95013,0.88879,0.39185,0.28969,0.83302,0.00044956,0.00044956,0.00044956
280,3690.64,0.393,0.29012,0.86168,0.99682,0.89869,0.94833,0.88499,0.3938,0.30159,0.83867,0.00044758,0.00044758,0.00044758
281,3698.57,0.40302,0.30606,0.86418,0.9778,0.91305,0.95205,0.88436,0.40414,0.30109,0.84052,0.0004456,0.0004456,0.0004456
282,3706.62,0.39189,0.29799,0.85992,0.97461,0.88507,0.94114,0.87732,0.39066,0.31632,0.83703,0.00044362,0.00044362,0.00044362
283,3714.58,0.39001,0.29551,0.85356,0.9595,0.903,0.94081,0.88084,0.3901,0.32804,0.83987,0.00044164,0.00044164,0.00044164
284,3722.53,0.38794,0.29346,0.85513,0.99056,0.90679,0.94267,0.8793,0.39306,0.29478,0.83898,0.00043966,0.00043966,0.00043966
285,3730.78,0.38441,0.28737,0.85403,0.99342,0.89895,0.94566,0.88129,0.40566,0.31203,0.84574,0.00043768,0.00043768,0.00043768
286,3738.41,0.38322,0.28585,0.85174,0.98552,0.89531,0.93838,0.87871,0.4051,0.32043,0.85197,0.0004357,0.0004357,0.0004357
287,3746.87,0.38684,0.29303,0.86117,0.97364,0.9019,0.94208,0.87875,0.38955,0.30877,0.84448,0.00043372,0.00043372,0.00043372
288,3755.59,0.37676,0.28763,0.85009,0.97833,0.9035,0.9436,0.88165,0.39676,0.30804,0.84399,0.00043174,0.00043174,0.00043174
289,3764.02,0.39816,0.29034,0.85747,0.99112,0.89497,0.94426,0.88186,0.39564,0.31062,0.84064,0.00042976,0.00042976,0.00042976
290,3772.28,0.37985,0.28225,0.85282,0.97417,0.90616,0.9423,0.87806,0.40022,0.30677,0.84099,0.00042778,0.00042778,0.00042778
291,3780.55,0.38633,0.29131,0.85148,0.98511,0.90118,0.94186,0.88126,0.3963,0.3183,0.83865,0.0004258,0.0004258,0.0004258
292,3788.84,0.39332,0.28944,0.85416,0.99136,0.90226,0.94136,0.87944,0.40185,0.32974,0.84428,0.00042382,0.00042382,0.00042382
293,3797.2,0.38466,0.29293,0.85354,0.97668,0.90616,0.93885,0.87676,0.40125,0.32507,0.84381,0.00042184,0.00042184,0.00042184
294,3805.47,0.37865,0.28793,0.84915,0.9843,0.89691,0.93188,0.86441,0.41728,0.3296,0.85844,0.00041986,0.00041986,0.00041986
295,3813.39,0.39238,0.29072,0.86207,0.98062,0.89902,0.93623,0.86773,0.40034,0.3308,0.84933,0.00041788,0.00041788,0.00041788
296,3821.48,0.3669,0.27926,0.84923,0.98241,0.90606,0.94196,0.88025,0.38747,0.30024,0.84109,0.0004159,0.0004159,0.0004159
297,3829.7,0.3862,0.28529,0.85015,0.9963,0.89902,0.94019,0.87425,0.39802,0.30074,0.84031,0.00041392,0.00041392,0.00041392
298,3837.65,0.37702,0.28363,0.84815,0.9949,0.89951,0.94069,0.87307,0.39733,0.30531,0.83998,0.00041194,0.00041194,0.00041194
299,3846.07,0.38659,0.28667,0.85111,0.99308,0.90324,0.93837,0.87824,0.39616,0.30205,0.84189,0.00040996,0.00040996,0.00040996
300,3854.13,0.37918,0.28435,0.85415,0.98118,0.90732,0.94142,0.87917,0.38744,0.3067,0.84375,0.00040798,0.00040798,0.00040798
301,3862.32,0.37918,0.28364,0.85478,0.98065,0.89768,0.94484,0.88417,0.37928,0.30334,0.84531,0.000406,0.000406,0.000406
302,3870.23,0.37034,0.28551,0.85732,0.99362,0.88924,0.94268,0.87946,0.3759,0.30816,0.83863,0.00040402,0.00040402,0.00040402
303,3879.12,0.36734,0.27939,0.85575,0.99226,0.90532,0.94418,0.88643,0.36979,0.30337,0.83529,0.00040204,0.00040204,0.00040204
304,3886.87,0.37948,0.28339,0.84993,0.99112,0.89842,0.9397,0.88435,0.38259,0.31567,0.83917,0.00040006,0.00040006,0.00040006
305,3894.55,0.37823,0.28822,0.85396,0.98613,0.89902,0.94105,0.88061,0.39212,0.29956,0.84052,0.00039808,0.00039808,0.00039808
306,3902.51,0.37096,0.28025,0.85781,0.99285,0.89848,0.94221,0.88185,0.3938,0.30712,0.84421,0.0003961,0.0003961,0.0003961
307,3910.74,0.37997,0.28829,0.85181,0.97175,0.90719,0.94384,0.88704,0.39968,0.3186,0.84932,0.00039412,0.00039412,0.00039412
308,3919.33,0.37084,0.27713,0.85176,0.98598,0.89613,0.94729,0.88662,0.40784,0.31063,0.85297,0.00039214,0.00039214,0.00039214
309,3927.27,0.38315,0.28682,0.85181,0.9908,0.90035,0.9463,0.88037,0.40288,0.2959,0.85618,0.00039016,0.00039016,0.00039016
310,3935.31,0.36762,0.27747,0.85486,0.97798,0.90879,0.94487,0.87881,0.39951,0.29132,0.85147,0.00038818,0.00038818,0.00038818
311,3943.26,0.38528,0.28524,0.85476,0.97896,0.91096,0.9443,0.887,0.39487,0.29278,0.84643,0.0003862,0.0003862,0.0003862
312,3950.92,0.37026,0.27886,0.85016,0.96752,0.91249,0.94159,0.88261,0.39349,0.30513,0.84737,0.00038422,0.00038422,0.00038422
313,3958.83,0.36281,0.27429,0.85432,0.98478,0.89818,0.94705,0.88971,0.38527,0.30279,0.84267,0.00038224,0.00038224,0.00038224
314,3966.43,0.3754,0.28043,0.84889,0.9786,0.91528,0.94853,0.89107,0.39496,0.30348,0.85002,0.00038026,0.00038026,0.00038026
315,3974.63,0.37136,0.27288,0.84528,0.99254,0.91157,0.94638,0.88432,0.39466,0.29653,0.84764,0.00037828,0.00037828,0.00037828
316,3982.87,0.3713,0.2758,0.84188,0.99343,0.90015,0.93894,0.88001,0.4008,0.31668,0.84958,0.0003763,0.0003763,0.0003763
317,3990.89,0.37454,0.28183,0.84363,0.98658,0.90015,0.93795,0.87772,0.40284,0.31872,0.84758,0.00037432,0.00037432,0.00037432
318,3998.82,0.36256,0.27128,0.84836,0.99033,0.89373,0.9446,0.87958,0.39181,0.31207,0.84285,0.00037234,0.00037234,0.00037234
319,4007,0.38414,0.28425,0.86658,0.98007,0.91105,0.94164,0.88253,0.38318,0.30095,0.84031,0.00037036,0.00037036,0.00037036
320,4015.2,0.37823,0.28278,0.85199,0.98747,0.9071,0.94554,0.88699,0.38636,0.29069,0.84293,0.00036838,0.00036838,0.00036838
321,4023.01,0.37694,0.27573,0.85097,0.96951,0.92091,0.94003,0.88305,0.38604,0.2996,0.84371,0.0003664,0.0003664,0.0003664
322,4030.75,0.35581,0.26926,0.84708,0.98244,0.90746,0.94009,0.88375,0.38169,0.30859,0.84281,0.00036442,0.00036442,0.00036442
323,4038.93,0.37033,0.2758,0.86257,0.98782,0.90363,0.94628,0.88768,0.3898,0.30917,0.84593,0.00036244,0.00036244,0.00036244
324,4047.18,0.36436,0.26749,0.84781,0.98424,0.91163,0.9445,0.88707,0.38507,0.30362,0.8382,0.00036046,0.00036046,0.00036046
325,4055.48,0.37137,0.28316,0.84404,0.9857,0.9158,0.94412,0.8838,0.39825,0.29797,0.8435,0.00035848,0.00035848,0.00035848
326,4063.02,0.38407,0.28685,0.86508,0.98817,0.90691,0.94226,0.88144,0.39714,0.29411,0.84511,0.0003565,0.0003565,0.0003565
327,4071.11,0.35359,0.26259,0.84232,0.97476,0.91301,0.9406,0.88126,0.39484,0.29729,0.85054,0.00035452,0.00035452,0.00035452
328,4079.14,0.35544,0.26884,0.85054,0.98575,0.89404,0.93889,0.88005,0.39585,0.31054,0.8445,0.00035254,0.00035254,0.00035254
329,4087.06,0.35693,0.27057,0.84681,0.99126,0.89889,0.93863,0.88443,0.38138,0.3035,0.83795,0.00035056,0.00035056,0.00035056
330,4094.62,0.36178,0.2749,0.85448,0.98905,0.8992,0.93991,0.88115,0.38708,0.30082,0.83922,0.00034858,0.00034858,0.00034858
331,4103.03,0.36117,0.26811,0.84653,0.98632,0.90324,0.94129,0.88597,0.39357,0.30261,0.84207,0.0003466,0.0003466,0.0003466
332,4110.97,0.3603,0.26635,0.8429,0.98871,0.89918,0.94116,0.88185,0.39684,0.30254,0.84096,0.00034462,0.00034462,0.00034462
333,4118.65,0.36488,0.26574,0.8495,0.99006,0.90331,0.93924,0.87865,0.39472,0.31315,0.84094,0.00034264,0.00034264,0.00034264
334,4126.7,0.37367,0.27074,0.84919,0.99006,0.90324,0.93936,0.87814,0.39393,0.29554,0.84038,0.00034066,0.00034066,0.00034066
335,4134.58,0.36041,0.26615,0.85094,0.98494,0.90151,0.93711,0.87605,0.4083,0.30754,0.8516,0.00033868,0.00033868,0.00033868
336,4143.03,0.35997,0.26551,0.84291,0.9825,0.8983,0.9357,0.87514,0.39439,0.30807,0.84304,0.0003367,0.0003367,0.0003367
337,4150.51,0.36395,0.27489,0.84948,0.98026,0.90536,0.9406,0.88268,0.38665,0.30717,0.84663,0.00033472,0.00033472,0.00033472
338,4158.48,0.36644,0.27783,0.85317,0.97586,0.90704,0.94064,0.88688,0.38199,0.30054,0.84742,0.00033274,0.00033274,0.00033274
339,4167.04,0.3559,0.2707,0.85215,0.97956,0.90499,0.94246,0.88605,0.38324,0.30592,0.84204,0.00033076,0.00033076,0.00033076
340,4176.13,0.36351,0.27247,0.84496,0.97926,0.89905,0.94119,0.8846,0.37864,0.29906,0.84135,0.00032878,0.00032878,0.00032878
341,4184.65,0.3565,0.26381,0.8439,0.98255,0.90407,0.93744,0.8827,0.37225,0.28284,0.84096,0.0003268,0.0003268,0.0003268
342,4192.72,0.3645,0.271,0.85033,0.98594,0.90324,0.9377,0.88236,0.37318,0.27861,0.84061,0.00032482,0.00032482,0.00032482
343,4201.05,0.35249,0.26628,0.85324,0.97937,0.90324,0.93875,0.88282,0.38139,0.2861,0.84006,0.00032284,0.00032284,0.00032284
344,4209.54,0.34727,0.25821,0.84093,0.98826,0.89467,0.94029,0.88395,0.38031,0.28609,0.83827,0.00032086,0.00032086,0.00032086
345,4217.33,0.37336,0.27262,0.85609,0.99418,0.89336,0.94161,0.88408,0.37673,0.28729,0.83715,0.00031888,0.00031888,0.00031888
346,4225.81,0.35115,0.25922,0.84638,0.99349,0.8948,0.94198,0.8864,0.38352,0.30228,0.84191,0.0003169,0.0003169,0.0003169
347,4234.02,0.34599,0.25961,0.84684,0.99745,0.89372,0.94659,0.88278,0.37534,0.28328,0.8334,0.00031492,0.00031492,0.00031492
348,4241.96,0.35381,0.26259,0.85143,0.99371,0.90031,0.94739,0.88912,0.3752,0.29102,0.83496,0.00031294,0.00031294,0.00031294
349,4250.6,0.3537,0.26247,0.84975,0.99503,0.89407,0.9486,0.88818,0.37121,0.28422,0.83559,0.00031096,0.00031096,0.00031096
350,4258.99,0.35652,0.26573,0.84586,0.99961,0.89982,0.94805,0.88689,0.38002,0.29,0.8376,0.00030898,0.00030898,0.00030898
351,4267.28,0.33957,0.25772,0.84313,0.99524,0.8948,0.94624,0.88612,0.3832,0.29495,0.83727,0.000307,0.000307,0.000307
352,4275.31,0.3479,0.26217,0.84678,0.97998,0.90452,0.94785,0.88768,0.37518,0.29232,0.83418,0.00030502,0.00030502,0.00030502
353,4283.64,0.35097,0.26122,0.84963,0.99851,0.89143,0.94777,0.89385,0.37353,0.28239,0.8335,0.00030304,0.00030304,0.00030304
354,4291.64,0.35307,0.26915,0.84465,0.98194,0.90004,0.94729,0.89626,0.3723,0.29345,0.8329,0.00030106,0.00030106,0.00030106
355,4299.84,0.34868,0.25953,0.84525,0.97171,0.9123,0.94875,0.89508,0.36975,0.2897,0.83464,0.00029908,0.00029908,0.00029908
356,4308.81,0.35222,0.26237,0.8417,1,0.89658,0.94706,0.89315,0.37887,0.28449,0.84147,0.0002971,0.0002971,0.0002971
357,4316.41,0.33873,0.259,0.83778,0.99399,0.89857,0.94601,0.89222,0.37599,0.28336,0.8376,0.00029512,0.00029512,0.00029512
358,4324.91,0.34423,0.26406,0.85135,0.99015,0.90097,0.94535,0.88819,0.3719,0.2819,0.8327,0.00029314,0.00029314,0.00029314
359,4333.16,0.34245,0.25489,0.84028,0.9882,0.89635,0.94398,0.88616,0.36926,0.28347,0.83182,0.00029116,0.00029116,0.00029116
360,4343.08,0.34282,0.25269,0.84852,0.96475,0.91666,0.94223,0.88776,0.36668,0.28855,0.82923,0.00028918,0.00028918,0.00028918
361,4353.16,0.35236,0.26059,0.84959,0.96443,0.92091,0.94311,0.88738,0.36616,0.29048,0.82982,0.0002872,0.0002872,0.0002872
362,4363.49,0.34682,0.25339,0.85108,0.97391,0.91549,0.94202,0.88999,0.36923,0.29086,0.83271,0.00028522,0.00028522,0.00028522
363,4373.68,0.3465,0.25739,0.85258,0.9741,0.91279,0.94137,0.88858,0.37199,0.2956,0.83173,0.00028324,0.00028324,0.00028324
364,4383.97,0.34371,0.25843,0.83666,0.99078,0.90361,0.94341,0.89213,0.3701,0.28869,0.82851,0.00028126,0.00028126,0.00028126
365,4393.72,0.34741,0.26149,0.84234,0.9888,0.90324,0.94543,0.89202,0.3673,0.283,0.82739,0.00027928,0.00027928,0.00027928
366,4404.08,0.33704,0.25342,0.83851,0.98457,0.90648,0.94763,0.89552,0.36625,0.28026,0.82985,0.0002773,0.0002773,0.0002773
367,4414.51,0.35456,0.26053,0.84853,0.98918,0.90571,0.94879,0.89552,0.35629,0.27859,0.82905,0.00027532,0.00027532,0.00027532
368,4424.3,0.34278,0.25629,0.85063,0.96687,0.91301,0.9457,0.89305,0.35998,0.28868,0.83107,0.00027334,0.00027334,0.00027334
369,4434.1,0.34256,0.25403,0.84025,0.99072,0.89058,0.94291,0.88709,0.3742,0.29017,0.83803,0.00027136,0.00027136,0.00027136
370,4444.71,0.34183,0.25033,0.84536,0.98235,0.90161,0.9419,0.88566,0.3697,0.29408,0.83603,0.00026938,0.00026938,0.00026938
371,4454.85,0.34556,0.25747,0.84645,0.97277,0.91223,0.9456,0.88889,0.36513,0.29506,0.83519,0.0002674,0.0002674,0.0002674
372,4464.91,0.34385,0.25859,0.83866,0.98406,0.90901,0.94579,0.89129,0.36105,0.27983,0.83216,0.00026542,0.00026542,0.00026542
373,4474.87,0.344,0.2519,0.84212,0.97844,0.91427,0.94661,0.89411,0.36217,0.27093,0.8336,0.00026344,0.00026344,0.00026344
374,4485.46,0.33949,0.25732,0.84324,0.98741,0.91404,0.94705,0.8965,0.36647,0.28202,0.8354,0.00026146,0.00026146,0.00026146
375,4494.92,0.33921,0.25531,0.84291,0.98756,0.91188,0.94618,0.8948,0.36588,0.29158,0.83579,0.00025948,0.00025948,0.00025948
376,4504.98,0.34363,0.2574,0.8478,0.99577,0.89902,0.9449,0.88983,0.37305,0.29742,0.83782,0.0002575,0.0002575,0.0002575
377,4515,0.34274,0.25789,0.84703,0.96658,0.91716,0.94488,0.89216,0.36694,0.29086,0.83575,0.00025552,0.00025552,0.00025552
378,4524.64,0.34061,0.2558,0.84387,0.98273,0.90746,0.9428,0.88865,0.3643,0.28647,0.83465,0.00025354,0.00025354,0.00025354
379,4534.64,0.35216,0.26651,0.85526,0.99311,0.8948,0.94252,0.8893,0.36761,0.29192,0.83581,0.00025156,0.00025156,0.00025156
380,4544.69,0.34509,0.2571,0.85048,0.97633,0.90879,0.94405,0.888,0.36811,0.29399,0.83593,0.00024958,0.00024958,0.00024958
381,4554.97,0.34094,0.25861,0.8458,0.97948,0.90879,0.94728,0.89336,0.3712,0.29811,0.83726,0.0002476,0.0002476,0.0002476
382,4563.33,0.33212,0.24897,0.83845,0.98784,0.91568,0.94794,0.89347,0.37133,0.2911,0.83381,0.00024562,0.00024562,0.00024562
383,4570.92,0.32788,0.24612,0.83951,0.9937,0.91181,0.94665,0.89221,0.37561,0.28563,0.83414,0.00024364,0.00024364,0.00024364
384,4578.43,0.3448,0.26288,0.84493,0.99286,0.9148,0.94759,0.89418,0.37055,0.27767,0.83265,0.00024166,0.00024166,0.00024166
385,4586.11,0.33092,0.24414,0.83493,0.98678,0.90746,0.94698,0.89188,0.36657,0.27747,0.83115,0.00023968,0.00023968,0.00023968
386,4594.01,0.33969,0.25575,0.84207,0.99032,0.91128,0.9477,0.8956,0.36033,0.28088,0.8274,0.0002377,0.0002377,0.0002377
387,4601.43,0.34437,0.26031,0.84517,0.99017,0.9104,0.94639,0.89314,0.36708,0.28785,0.8293,0.00023572,0.00023572,0.00023572
388,4608.93,0.33521,0.2522,0.84166,0.98963,0.91133,0.94798,0.89533,0.36394,0.28482,0.82798,0.00023374,0.00023374,0.00023374
389,4617.35,0.3354,0.24912,0.83832,0.98342,0.91167,0.94851,0.89441,0.36117,0.28678,0.82791,0.00023176,0.00023176,0.00023176
390,4624.94,0.32884,0.24876,0.844,0.98184,0.9142,0.9511,0.89811,0.36026,0.2816,0.8282,0.00022978,0.00022978,0.00022978
391,4632.86,0.33048,0.24191,0.84474,0.98512,0.90807,0.9479,0.8956,0.36103,0.27661,0.83209,0.0002278,0.0002278,0.0002278
392,4640.58,0.33703,0.25164,0.83928,0.98616,0.90812,0.94374,0.8923,0.3695,0.27855,0.83494,0.00022582,0.00022582,0.00022582
393,4648.17,0.33567,0.25119,0.8377,0.98827,0.90916,0.94448,0.8911,0.37311,0.27507,0.83756,0.00022384,0.00022384,0.00022384
394,4655.81,0.33166,0.25078,0.83931,0.99063,0.91099,0.94404,0.89432,0.37216,0.27032,0.83827,0.00022186,0.00022186,0.00022186
395,4663.41,0.33333,0.24271,0.83911,0.98495,0.91167,0.94585,0.8923,0.37356,0.27542,0.84055,0.00021988,0.00021988,0.00021988
396,4670.77,0.33315,0.24323,0.83608,0.98538,0.91167,0.94705,0.89329,0.37022,0.28114,0.83797,0.0002179,0.0002179,0.0002179
397,4678.47,0.32908,0.25136,0.84109,0.98387,0.91167,0.9475,0.89195,0.36537,0.28098,0.83585,0.00021592,0.00021592,0.00021592
398,4685.78,0.33505,0.25301,0.84348,0.98633,0.91167,0.94881,0.89196,0.36194,0.27716,0.83449,0.00021394,0.00021394,0.00021394
399,4693.66,0.31612,0.24268,0.83413,0.9857,0.91167,0.95158,0.89302,0.35929,0.2751,0.83438,0.00021196,0.00021196,0.00021196
400,4701.57,0.33617,0.24575,0.84447,0.981,0.91143,0.95211,0.89544,0.35516,0.27204,0.83324,0.00020998,0.00020998,0.00020998
401,4709.46,0.33254,0.24828,0.83832,0.98065,0.91351,0.94836,0.89499,0.35727,0.27363,0.83481,0.000208,0.000208,0.000208
402,4717.52,0.32155,0.24296,0.83261,0.98562,0.91432,0.94838,0.89336,0.36277,0.28314,0.83804,0.00020602,0.00020602,0.00020602
403,4725.38,0.33789,0.24963,0.8473,0.98666,0.91494,0.94631,0.88955,0.37258,0.2898,0.84238,0.00020404,0.00020404,0.00020404
404,4732.86,0.32709,0.23919,0.83992,0.98765,0.91375,0.94403,0.89223,0.36868,0.28828,0.83822,0.00020206,0.00020206,0.00020206
405,4740.7,0.3383,0.25125,0.84155,0.99234,0.90268,0.94717,0.89257,0.36851,0.28982,0.83715,0.00020008,0.00020008,0.00020008
406,4748.46,0.31267,0.23507,0.8316,0.98485,0.91167,0.94735,0.89295,0.36796,0.29435,0.83601,0.0001981,0.0001981,0.0001981
407,4755.99,0.3212,0.24194,0.84001,0.98261,0.91358,0.94718,0.89476,0.36229,0.28711,0.83356,0.00019612,0.00019612,0.00019612
408,4763.94,0.32259,0.24271,0.84493,0.98192,0.91411,0.94584,0.89365,0.36059,0.28537,0.83414,0.00019414,0.00019414,0.00019414
409,4771.71,0.31859,0.23978,0.83602,0.99563,0.90115,0.94707,0.89536,0.36505,0.28301,0.83766,0.00019216,0.00019216,0.00019216
410,4779.38,0.32204,0.24338,0.8432,0.99526,0.90324,0.94762,0.89564,0.36109,0.2777,0.83686,0.00019018,0.00019018,0.00019018
411,4787.05,0.33318,0.24568,0.84688,0.99672,0.90324,0.9476,0.89532,0.35562,0.27497,0.83289,0.0001882,0.0001882,0.0001882
412,4795.21,0.31023,0.23525,0.83243,0.99646,0.9009,0.9487,0.89509,0.35261,0.27715,0.83133,0.00018622,0.00018622,0.00018622
413,4802.98,0.3406,0.24704,0.84814,0.99604,0.89816,0.94674,0.89352,0.3545,0.27643,0.8299,0.00018424,0.00018424,0.00018424
414,4810.77,0.31707,0.2345,0.83838,0.99468,0.89624,0.94534,0.89168,0.35412,0.27644,0.82848,0.00018226,0.00018226,0.00018226
415,4818.28,0.31948,0.23874,0.83306,0.978,0.90972,0.94404,0.89009,0.35601,0.27622,0.8302,0.00018028,0.00018028,0.00018028
416,4825.9,0.31114,0.23754,0.8313,0.97728,0.91565,0.94285,0.88899,0.35826,0.28123,0.83107,0.0001783,0.0001783,0.0001783
417,4833.51,0.32103,0.23793,0.83868,0.9822,0.91493,0.94621,0.89085,0.3655,0.28313,0.83341,0.00017632,0.00017632,0.00017632
418,4841.16,0.30005,0.22686,0.83368,0.98098,0.91389,0.94743,0.89401,0.3688,0.28103,0.83336,0.00017434,0.00017434,0.00017434
419,4849.02,0.314,0.2377,0.84188,0.97765,0.9147,0.94904,0.89239,0.36814,0.28282,0.83184,0.00017236,0.00017236,0.00017236
420,4856.44,0.31654,0.2315,0.83117,0.97657,0.91467,0.94672,0.89357,0.37126,0.28761,0.83529,0.00017038,0.00017038,0.00017038
421,4864.45,0.32204,0.24081,0.83898,0.97121,0.91502,0.94581,0.8913,0.36846,0.28777,0.83309,0.0001684,0.0001684,0.0001684
422,4872.08,0.3105,0.23282,0.8377,0.99795,0.89834,0.94579,0.89113,0.36378,0.28759,0.83061,0.00016642,0.00016642,0.00016642
423,4879.61,0.30871,0.23306,0.82894,0.97605,0.91723,0.9458,0.89117,0.36055,0.28512,0.83075,0.00016444,0.00016444,0.00016444
424,4887.18,0.31822,0.23646,0.834,0.99021,0.89902,0.94456,0.89012,0.36223,0.28115,0.83281,0.00016246,0.00016246,0.00016246
425,4895,0.31225,0.22981,0.82916,0.99561,0.90324,0.94363,0.88857,0.36386,0.27848,0.8332,0.00016048,0.00016048,0.00016048
426,4902.81,0.31644,0.2342,0.83857,0.97663,0.91541,0.94436,0.89083,0.36536,0.27433,0.83383,0.0001585,0.0001585,0.0001585
427,4910.95,0.30853,0.22889,0.82955,0.97599,0.91396,0.9468,0.89103,0.36648,0.27498,0.83591,0.00015652,0.00015652,0.00015652
428,4918.1,0.31095,0.23767,0.83483,0.97684,0.91351,0.94629,0.89275,0.36707,0.27822,0.83819,0.00015454,0.00015454,0.00015454
429,4925.92,0.31556,0.23832,0.8378,0.97634,0.91464,0.94544,0.88973,0.36943,0.2835,0.8393,0.00015256,0.00015256,0.00015256
